NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price,total_population
ZCTA5 10027,,,35157.0,,,,
ZCTA5 10028,,,107885.0,,,,
ZCTA5 10029,,,31851.0,,,,
ZCTA5 10030,,,29063.0,,,,
ZCTA5 10031,,,36188.0,,,,
ZCTA5 10032,,,35079.0,,,,
ZCTA5 10033,,,40625.0,,,,
ZCTA5 10034,,,42919.0,,,,
ZCTA5 10035,,,26365.0,,,,
ZCTA5 10036,,,62997.0,,,,
ZCTA5 10037,,,40681.0,,,,
ZCTA5 10038,,,65473.0,,,,
ZCTA5 10039,,,34096.0,,,,
ZCTA5 10040,,,37244.0,,,,
ZCTA5 10044,,,76250.0,,,,
ZCTA5 10065,,,111334.0,,,,
ZCTA5 10069,,,165417.0,,,,
ZCTA5 10075,,,99438.0,,,,
ZCTA5 10103,,,,,,,
ZCTA5 10110,,,,,,,
ZCTA5 10111,,,,,,,
ZCTA5 10112,,,,,,,
ZCTA5 10115,,,,,,,
ZCTA5 10119,,,,,,,
ZCTA5 10128,,,97132.0,,,,
ZCTA5 10152,,,,,,,
ZCTA5 10153,,,,,,,
ZCTA5 10154,,,,,,,
ZCTA5 10162,,,181417.0,,,,
ZCTA5 10165,,,,,,,
ZCTA5 10167,,,,,,,
ZCTA5 10168,,,,,,,
ZCTA5 10169,,,,,,,
ZCTA5 10170,,,,,,,
ZCTA5 10171,,,,,,,
ZCTA5 10172,,,,,,,
ZCTA5 10173,,,,,,,
ZCTA5 10174,,,,,,,
ZCTA5 10177,,,,,,,
ZCTA5 10199,,,,,,,
ZCTA5 10271,,,,,,,
ZCTA5 10278,,,,,,,
ZCTA5 10279,,,,,,,
ZCTA5 10280,,,135199.0,,,,
ZCTA5 10282,,,232031.0,,,,
ZCTA5 10301,,,53943.0,,,,
ZCTA5 10302,,,56518.0,,,,
ZCTA5 10303,,,54956.0,,,,
ZCTA5 10304,,,53847.0,,,,
ZCTA5 10305,,,63401.0,,,,
ZCTA5 10306,,,77767.0,,,,
ZCTA5 10307,,,87121.0,,,,
ZCTA5 10308,,,88342.0,,,,
ZCTA5 10309,,,82905.0,,,,
ZCTA5 10310,,,63808.0,,,,
ZCTA5 10311,,,,,,,
ZCTA5 10312,,,86415.0,,,,
ZCTA5 10314,,,78803.0,,,,
ZCTA5 10451,,,25044.0,,,,
ZCTA5 10452,,,27040.0,,,,
ZCTA5 10453,,,26574.0,,,,
ZCTA5 10454,,,19840.0,,,,
ZCTA5 10455,,,23830.0,,,,
ZCTA5 10456,,,22549.0,,,,
ZCTA5 10457,,,24537.0,,,,
ZCTA5 10458,,,25027.0,,,,
ZCTA5 10459,,,22458.0,,,,
ZCTA5 10460,,,24307.0,,,,
ZCTA5 10461,,,51147.0,,,,
ZCTA5 10462,,,45025.0,,,,
ZCTA5 10463,,,52505.0,,,,
ZCTA5 10464,,,67273.0,,,,
ZCTA5 10465,,,66216.0,,,,
ZCTA5 10466,,,45737.0,,,,
ZCTA5 10467,,,35404.0,,,,
ZCTA5 10468,,,31707.0,,,,
ZCTA5 10469,,,56352.0,,,,
ZCTA5 10470,,,52510.0,,,,
ZCTA5 10471,,,72431.0,,,,
ZCTA5 10472,,,30413.0,,,,
ZCTA5 10473,,,39818.0,,,,
ZCTA5 10474,,,22403.0,,,,
ZCTA5 10475,,,47767.0,,,,
ZCTA5 10501,,,139712.0,,,,
ZCTA5 10502,,,131184.0,,,,
ZCTA5 10503,,,230625.0,,,,
ZCTA5 10504,,,178364.0,,,,
ZCTA5 10505,,,122159.0,,,,
ZCTA5 10506,,,175307.0,,,,
ZCTA5 10507,,,73618.0,,,,
ZCTA5 10509,,,91322.0,,,,
ZCTA5 10510,,,162399.0,,,,
ZCTA5 10511,,,87454.0,,,,
ZCTA5 10512,,,90874.0,,,,
ZCTA5 10514,,,206793.0,,,,
ZCTA5 10516,,,75604.0,,,,
ZCTA5 10517,,,88167.0,,,,
ZCTA5 10518,,,181563.0,,,,
ZCTA5 10519,,,119783.0,,,,
ZCTA5 10520,,,93819.0,,,,
ZCTA5 10522,,,104170.0,,,,
ZCTA5 10523,,,77877.0,,,,
ZCTA5 10524,,,108036.0,,,,
ZCTA5 10526,,,144118.0,,,,
ZCTA5 10527,,,199688.0,,,,
ZCTA5 10528,,,107507.0,,,,
ZCTA5 10530,,,94342.0,,,,
ZCTA5 10532,,,110375.0,,,,
ZCTA5 10533,,,121506.0,,,,
ZCTA5 10535,,,89279.0,,,,
ZCTA5 10536,,,143000.0,,,,
ZCTA5 10537,,,77874.0,,,,
ZCTA5 10538,,,149347.0,,,,
ZCTA5 10541,,,103244.0,,,,
ZCTA5 10543,,,87869.0,,,,
ZCTA5 10545,,,,,,,
ZCTA5 10546,,,112426.0,,,,
ZCTA5 10547,,,84167.0,,,,
ZCTA5 10548,,,98083.0,,,,
ZCTA5 10549,,,79153.0,,,,
ZCTA5 10550,,,40912.0,,,,
ZCTA5 10552,,,64848.0,,,,
ZCTA5 10553,,,63740.0,,,,
ZCTA5 10560,,,120313.0,,,,
ZCTA5 10562,,,78028.0,,,,
ZCTA5 10566,,,58675.0,,,,
ZCTA5 10567,,,102919.0,,,,
ZCTA5 10570,,,133714.0,,,,
ZCTA5 10573,,,61795.0,,,,
ZCTA5 10576,,,205982.0,,,,
ZCTA5 10577,,,197692.0,,,,
ZCTA5 10578,,,124659.0,,,,
ZCTA5 10579,,,98063.0,,,,
ZCTA5 10580,,,149973.0,,,,
ZCTA5 10583,,,165797.0,,,,
ZCTA5 10588,,,87885.0,,,,
ZCTA5 10589,,,96845.0,,,,
ZCTA5 10590,,,135000.0,,,,
ZCTA5 10591,,,78849.0,,,,
ZCTA5 10594,,,106847.0,,,,
ZCTA5 10595,,,99922.0,,,,
ZCTA5 10596,,,58539.0,,,,
ZCTA5 10597,,,222188.0,,,,
ZCTA5 10598,,,103909.0,,,,
ZCTA5 10601,,,68776.0,,,,
ZCTA5 10603,,,86278.0,,,,
ZCTA5 10604,,,81563.0,,,,
ZCTA5 10605,,,102509.0,,,,
ZCTA5 10606,,,58615.0,,,,
ZCTA5 10607,,,127979.0,,,,
ZCTA5 10701,,,42276.0,,,,
ZCTA5 10703,,,61660.0,,,,
ZCTA5 10704,,,63512.0,,,,
ZCTA5 10705,,,44564.0,,,,
ZCTA5 10706,,,127241.0,,,,
ZCTA5 10707,,,97996.0,,,,
ZCTA5 10708,,,96580.0,,,,
ZCTA5 10709,,,94200.0,,,,
ZCTA5 10710,,,74163.0,,,,
ZCTA5 10801,,,54056.0,,,,
ZCTA5 10803,,,138793.0,,,,
ZCTA5 10804,,,156636.0,,,,
ZCTA5 10805,,,55420.0,,,,
ZCTA5 10901,,,84542.0,,,,
ZCTA5 10910,,,,,,,
ZCTA5 10911,,,,,,,
ZCTA5 10913,,,119049.0,,,,
ZCTA5 10914,,,170516.0,,,,
ZCTA5 10915,,,43107.0,,,,
ZCTA5 10916,,,101563.0,,,,
ZCTA5 10917,,,98056.0,,,,
ZCTA5 10918,,,86104.0,,,,
ZCTA5 10919,,,84808.0,,,,
ZCTA5 10920,,,95300.0,,,,
ZCTA5 10921,,,74226.0,,,,
ZCTA5 10922,,,82000.0,,,,
ZCTA5 10923,,,86603.0,,,,
ZCTA5 10924,,,86801.0,,,,
ZCTA5 10925,,,72392.0,,,,
ZCTA5 10926,,,74661.0,,,,
ZCTA5 10927,,,50498.0,,,,
ZCTA5 10928,,,66164.0,,,,
ZCTA5 10930,,,113214.0,,,,
ZCTA5 10931,,,78125.0,,,,
ZCTA5 10932,,,,,,,
ZCTA5 10933,,,53672.0,,,,
ZCTA5 10940,,,60280.0,,,,
ZCTA5 10941,,,72991.0,,,,
ZCTA5 10950,,,76313.0,,,,
ZCTA5 10952,,,57901.0,,,,
ZCTA5 10953,,,19375.0,,,,
ZCTA5 10954,,,86829.0,,,,
ZCTA5 10956,,,116213.0,,,,
ZCTA5 10958,,,84293.0,,,,
ZCTA5 10960,,,71160.0,,,,
ZCTA5 10962,,,105625.0,,,,
ZCTA5 10963,,,74331.0,,,,
ZCTA5 10964,,,65703.0,,,,
ZCTA5 10965,,,95689.0,,,,
ZCTA5 10968,,,93906.0,,,,
ZCTA5 10969,,,99208.0,,,,
ZCTA5 10970,,,79265.0,,,,
ZCTA5 10973,,,65883.0,,,,
ZCTA5 10974,,,87807.0,,,,
ZCTA5 10975,,,71641.0,,,,
ZCTA5 10976,,,38003.0,,,,
ZCTA5 10977,,,63423.0,,,,
ZCTA5 10979,,,61654.0,,,,
ZCTA5 10980,,,102937.0,,,,
ZCTA5 10983,,,99985.0,,,,
ZCTA5 10984,,,133281.0,,,,
ZCTA5 10985,,,,,,,
ZCTA5 10986,,,99815.0,,,,
ZCTA5 10987,,,82604.0,,,,
ZCTA5 10988,,,78393.0,,,,
ZCTA5 10989,,,96065.0,,,,
ZCTA5 10990,,,91805.0,,,,
ZCTA5 10992,,,84196.0,,,,
ZCTA5 10993,,,54798.0,,,,
ZCTA5 10994,,,132724.0,,,,
ZCTA5 10996,,,97361.0,,,,
ZCTA5 10998,,,92500.0,,,,
ZCTA5 11001,,,99974.0,,,,
ZCTA5 11003,,,83081.0,,,,
ZCTA5 11004,,,79102.0,,,,
ZCTA5 11005,,,61912.0,,,,
ZCTA5 11010,,,89369.0,,,,
ZCTA5 11020,,,136379.0,,,,
ZCTA5 11021,,,98063.0,,,,
ZCTA5 11023,,,98125.0,,,,
ZCTA5 11024,,,97917.0,,,,
ZCTA5 11030,,,179101.0,,,,
ZCTA5 11040,,,97798.0,,,,
ZCTA5 11042,,,,,,,
ZCTA5 11050,,,105118.0,,,,
ZCTA5 11096,,,54803.0,,,,
ZCTA5 11101,,,41799.0,,,,
ZCTA5 11102,,,47249.0,,,,
ZCTA5 11103,,,52968.0,,,,
ZCTA5 11104,,,54152.0,,,,
ZCTA5 11105,,,56935.0,,,,
ZCTA5 11106,,,47580.0,,,,
ZCTA5 11109,,,132875.0,,,,
ZCTA5 11201,,,91764.0,,,,
ZCTA5 11203,,,48797.0,,,,
ZCTA5 11204,,,44312.0,,,,
ZCTA5 11205,,,42760.0,,,,
ZCTA5 11206,,,28114.0,,,,
ZCTA5 11207,,,33127.0,,,,
ZCTA5 11208,,,35437.0,,,,
ZCTA5 11209,,,57082.0,,,,
ZCTA5 11210,,,52895.0,,,,
ZCTA5 11211,,,42610.0,,,,
ZCTA5 11212,,,27278.0,,,,
ZCTA5 11213,,,34046.0,,,,
ZCTA5 11214,,,39822.0,,,,
ZCTA5 11215,,,88450.0,,,,
ZCTA5 11216,,,40174.0,,,,
ZCTA5 11217,,,74518.0,,,,
ZCTA5 11218,,,50938.0,,,,
ZCTA5 11219,,,34804.0,,,,
ZCTA5 11220,,,37822.0,,,,
ZCTA5 11221,,,36577.0,,,,
ZCTA5 11222,,,60610.0,,,,
ZCTA5 11223,,,40626.0,,,,
ZCTA5 11224,,,31822.0,,,,
ZCTA5 11225,,,40295.0,,,,
ZCTA5 11226,,,39481.0,,,,
ZCTA5 11228,,,59624.0,,,,
ZCTA5 11229,,,48683.0,,,,
ZCTA5 11230,,,43147.0,,,,
ZCTA5 11231,,,71895.0,,,,
ZCTA5 11232,,,38353.0,,,,
ZCTA5 11233,,,34633.0,,,,
ZCTA5 11234,,,67776.0,,,,
ZCTA5 11235,,,42492.0,,,,
ZCTA5 11236,,,61794.0,,,,
ZCTA5 11237,,,37648.0,,,,
ZCTA5 11238,,,61950.0,,,,
ZCTA5 11239,,,23941.0,,,,
ZCTA5 11351,,,,,,,
ZCTA5 11354,,,48771.0,,,,
ZCTA5 11355,,,44587.0,,,,
ZCTA5 11356,,,60981.0,,,,
ZCTA5 11357,,,75922.0,,,,
ZCTA5 11358,,,68079.0,,,,
ZCTA5 11359,,,,,,,
ZCTA5 11360,,,79553.0,,,,
ZCTA5 11361,,,72599.0,,,,
ZCTA5 11362,,,83566.0,,,,
ZCTA5 11363,,,91728.0,,,,
ZCTA5 11364,,,73010.0,,,,
ZCTA5 11365,,,57486.0,,,,
ZCTA5 11366,,,77244.0,,,,
ZCTA5 11367,,,50578.0,,,,
ZCTA5 11368,,,46041.0,,,,
ZCTA5 11369,,,56307.0,,,,
ZCTA5 11370,,,57334.0,,,,
ZCTA5 11371,,,,,,,
ZCTA5 11372,,,48400.0,,,,
ZCTA5 11373,,,45585.0,,,,
ZCTA5 11374,,,54339.0,,,,
ZCTA5 11375,,,72394.0,,,,
ZCTA5 11377,,,49415.0,,,,
ZCTA5 11378,,,59472.0,,,,
ZCTA5 11379,,,63511.0,,,,
ZCTA5 11385,,,50811.0,,,,
ZCTA5 11411,,,82703.0,,,,
ZCTA5 11412,,,69796.0,,,,
ZCTA5 11413,,,77352.0,,,,
ZCTA5 11414,,,65049.0,,,,
ZCTA5 11415,,,55515.0,,,,
ZCTA5 11416,,,53821.0,,,,
ZCTA5 11417,,,59810.0,,,,
ZCTA5 11418,,,57899.0,,,,
ZCTA5 11419,,,54829.0,,,,
ZCTA5 11420,,,61587.0,,,,
ZCTA5 11421,,,55120.0,,,,
ZCTA5 11422,,,82525.0,,,,
ZCTA5 11423,,,57751.0,,,,
ZCTA5 11424,,,,,,,
ZCTA5 11425,,,,,,,
ZCTA5 11426,,,78151.0,,,,
ZCTA5 11427,,,69753.0,,,,
ZCTA5 11428,,,73794.0,,,,
ZCTA5 11429,,,75587.0,,,,
ZCTA5 11430,,,,,,,
ZCTA5 11432,,,49929.0,,,,
ZCTA5 11433,,,41274.0,,,,
ZCTA5 11434,,,57027.0,,,,
ZCTA5 11435,,,54086.0,,,,
ZCTA5 11436,,,58925.0,,,,
ZCTA5 11451,,,,,,,
ZCTA5 11501,,,80369.0,,,,
ZCTA5 11507,,,97267.0,,,,
ZCTA5 11509,,,106146.0,,,,
ZCTA5 11510,,,100548.0,,,,
ZCTA5 11514,,,85064.0,,,,
ZCTA5 11516,,,82768.0,,,,
ZCTA5 11518,,,94021.0,,,,
ZCTA5 11520,,,71158.0,,,,
ZCTA5 11530,,,128804.0,,,,
ZCTA5 11542,,,68064.0,,,,
ZCTA5 11545,,,133986.0,,,,
ZCTA5 11547,,,93958.0,,,,
ZCTA5 11548,,,89375.0,,,,
ZCTA5 11549,,,,,,,
ZCTA5 11550,,,56345.0,,,,
ZCTA5 11552,,,97375.0,,,,
ZCTA5 11553,,,74471.0,,,,
ZCTA5 11554,,,91828.0,,,,
ZCTA5 11556,,,,,,,
ZCTA5 11557,,,111473.0,,,,
ZCTA5 11558,,,77740.0,,,,
ZCTA5 11559,,,115217.0,,,,
ZCTA5 11560,,,97083.0,,,,
ZCTA5 11561,,,83563.0,,,,
ZCTA5 11563,,,90461.0,,,,
ZCTA5 11565,,,117002.0,,,,
ZCTA5 11566,,,127125.0,,,,
ZCTA5 11568,,,193452.0,,,,
ZCTA5 11569,,,106688.0,,,,
ZCTA5 11570,,,107694.0,,,,
ZCTA5 11572,,,94755.0,,,,
ZCTA5 11575,,,65946.0,,,,
ZCTA5 11576,,,155570.0,,,,
ZCTA5 11577,,,117803.0,,,,
ZCTA5 11579,,,98281.0,,,,
ZCTA5 11580,,,87314.0,,,,
ZCTA5 11581,,,100359.0,,,,
ZCTA5 11590,,,83782.0,,,,
ZCTA5 11596,,,106212.0,,,,
ZCTA5 11598,,,129178.0,,,,
ZCTA5 11691,,,38415.0,,,,
ZCTA5 11692,,,36875.0,,,,
ZCTA5 11693,,,50443.0,,,,
ZCTA5 11694,,,73196.0,,,,
ZCTA5 11697,,,86941.0,,,,
ZCTA5 11701,,,67276.0,,,,
ZCTA5 11702,,,100360.0,,,,
ZCTA5 11703,,,87765.0,,,,
ZCTA5 11704,,,80387.0,,,,
ZCTA5 11705,,,98622.0,,,,
ZCTA5 11706,,,75020.0,,,,
ZCTA5 11709,,,83438.0,,,,
ZCTA5 11710,,,104192.0,,,,
ZCTA5 11713,,,78187.0,,,,
ZCTA5 11714,,,85398.0,,,,
ZCTA5 11715,,,101274.0,,,,
ZCTA5 11716,,,90823.0,,,,
ZCTA5 11717,,,70816.0,,,,
ZCTA5 11718,,,129018.0,,,,
ZCTA5 11719,,,87153.0,,,,
ZCTA5 11720,,,95067.0,,,,
ZCTA5 11721,,,102721.0,,,,
ZCTA5 11722,,,70236.0,,,,
ZCTA5 11724,,,134858.0,,,,
ZCTA5 11725,,,107345.0,,,,
ZCTA5 11726,,,73789.0,,,,
ZCTA5 11727,,,78816.0,,,,
ZCTA5 11729,,,78723.0,,,,
ZCTA5 11730,,,98050.0,,,,
ZCTA5 11731,,,102725.0,,,,
ZCTA5 11732,,,96958.0,,,,
ZCTA5 11733,,,116060.0,,,,
ZCTA5 11735,,,88214.0,,,,
ZCTA5 11738,,,89577.0,,,,
ZCTA5 11739,,,127813.0,,,,
ZCTA5 11740,,,93750.0,,,,
ZCTA5 11741,,,94987.0,,,,
ZCTA5 11742,,,90455.0,,,,
ZCTA5 11743,,,114742.0,,,,
ZCTA5 11746,,,100223.0,,,,
ZCTA5 11747,,,106809.0,,,,
ZCTA5 11749,,,94543.0,,,,
ZCTA5 11751,,,88924.0,,,,
ZCTA5 11752,,,92105.0,,,,
ZCTA5 11753,,,157907.0,,,,
ZCTA5 11754,,,97485.0,,,,
ZCTA5 11755,,,95565.0,,,,
ZCTA5 11756,,,95305.0,,,,
ZCTA5 11757,,,83839.0,,,,
ZCTA5 11758,,,104216.0,,,,
ZCTA5 11762,,,104922.0,,,,
ZCTA5 11763,,,86250.0,,,,
ZCTA5 11764,,,120710.0,,,,
ZCTA5 11765,,,156818.0,,,,
ZCTA5 11766,,,111914.0,,,,
ZCTA5 11767,,,107774.0,,,,
ZCTA5 11768,,,116897.0,,,,
ZCTA5 11769,,,94051.0,,,,
ZCTA5 11770,,,65750.0,,,,
ZCTA5 11771,,,100469.0,,,,
ZCTA5 11772,,,66819.0,,,,
ZCTA5 11776,,,79466.0,,,,
ZCTA5 11777,,,112619.0,,,,
ZCTA5 11778,,,83089.0,,,,
ZCTA5 11779,,,87263.0,,,,
ZCTA5 11780,,,103602.0,,,,
ZCTA5 11782,,,104353.0,,,,
ZCTA5 11783,,,99217.0,,,,
ZCTA5 11784,,,81766.0,,,,
ZCTA5 11786,,,130061.0,,,,
ZCTA5 11787,,,109051.0,,,,
ZCTA5 11788,,,102949.0,,,,
ZCTA5 11789,,,83646.0,,,,
ZCTA5 11790,,,124217.0,,,,
ZCTA5 11791,,,138852.0,,,,
ZCTA5 11792,,,119979.0,,,,
ZCTA5 11793,,,111809.0,,,,
ZCTA5 11794,,,,,,,
ZCTA5 11795,,,102638.0,,,,
ZCTA5 11796,,,98631.0,,,,
ZCTA5 11797,,,149980.0,,,,
ZCTA5 11798,,,63125.0,,,,
ZCTA5 11801,,,88197.0,,,,
ZCTA5 11803,,,123179.0,,,,
ZCTA5 11804,,,120425.0,,,,
ZCTA5 11901,,,53438.0,,,,
ZCTA5 11930,,,74932.0,,,,
ZCTA5 11931,,,102422.0,,,,
ZCTA5 11932,,,58875.0,,,,
ZCTA5 11933,,,65300.0,,,,
ZCTA5 11934,,,97727.0,,,,
ZCTA5 11935,,,85391.0,,,,
ZCTA5 11937,,,76455.0,,,,
ZCTA5 11939,,,73984.0,,,,
ZCTA5 11940,,,86971.0,,,,
ZCTA5 11941,,,76625.0,,,,
ZCTA5 11942,,,90042.0,,,,
ZCTA5 11944,,,51305.0,,,,
ZCTA5 11946,,,70218.0,,,,
ZCTA5 11947,,,29186.0,,,,
ZCTA5 11948,,,108265.0,,,,
ZCTA5 11949,,,100245.0,,,,
ZCTA5 11950,,,71122.0,,,,
ZCTA5 11951,,,71563.0,,,,
ZCTA5 11952,,,85982.0,,,,
ZCTA5 11953,,,68155.0,,,,
ZCTA5 11954,,,71593.0,,,,
ZCTA5 11955,,,66552.0,,,,
ZCTA5 11956,,,59688.0,,,,
ZCTA5 11957,,,78333.0,,,,
ZCTA5 11958,,,91776.0,,,,
ZCTA5 11959,,,69250.0,,,,
ZCTA5 11960,,,104432.0,,,,
ZCTA5 11961,,,53092.0,,,,
ZCTA5 11962,,,103636.0,,,,
ZCTA5 11963,,,87534.0,,,,
ZCTA5 11964,,,66417.0,,,,
ZCTA5 11965,,,100238.0,,,,
ZCTA5 11967,,,86152.0,,,,
ZCTA5 11968,,,83415.0,,,,
ZCTA5 11970,,,104917.0,,,,
ZCTA5 11971,,,76035.0,,,,
ZCTA5 11972,,,72857.0,,,,
ZCTA5 11973,,,,,,,
ZCTA5 11975,,,100417.0,,,,
ZCTA5 11976,,,139500.0,,,,
ZCTA5 11977,,,102561.0,,,,
ZCTA5 11978,,,86131.0,,,,
ZCTA5 11980,,,86667.0,,,,
ZCTA5 12007,,,57292.0,,,,
ZCTA5 12008,,,42632.0,,,,
ZCTA5 12009,,,76146.0,,,,
ZCTA5 12010,,,44154.0,,,,
ZCTA5 12015,,,64353.0,,,,
ZCTA5 12017,,,65893.0,,,,
ZCTA5 12018,,,76232.0,,,,
ZCTA5 12019,,,86023.0,,,,
ZCTA5 12020,,,66854.0,,,,
ZCTA5 12022,,,54583.0,,,,
ZCTA5 12023,,,60893.0,,,,
ZCTA5 12024,,,,,,,
ZCTA5 12025,,,51164.0,,,,
ZCTA5 12027,,,86313.0,,,,
ZCTA5 12028,,,59420.0,,,,
ZCTA5 12029,,,75859.0,,,,
ZCTA5 12031,,,50568.0,,,,
ZCTA5 12032,,,49583.0,,,,
ZCTA5 12033,,,79361.0,,,,
ZCTA5 12035,,,54125.0,,,,
ZCTA5 12036,,,43083.0,,,,
ZCTA5 12037,,,55923.0,,,,
ZCTA5 12040,,,64375.0,,,,
ZCTA5 12041,,,39844.0,,,,
ZCTA5 12042,,,70800.0,,,,
ZCTA5 12043,,,47068.0,,,,
ZCTA5 12045,,,59318.0,,,,
ZCTA5 12046,,,73250.0,,,,
ZCTA5 12047,,,48501.0,,,,
ZCTA5 12051,,,50441.0,,,,
ZCTA5 12052,,,67578.0,,,,
ZCTA5 12053,,,85411.0,,,,
ZCTA5 12054,,,91255.0,,,,
ZCTA5 12056,,,79135.0,,,,
ZCTA5 12057,,,48239.0,,,,
ZCTA5 12058,,,38708.0,,,,
ZCTA5 12059,,,71587.0,,,,
ZCTA5 12060,,,73051.0,,,,
ZCTA5 12061,,,82044.0,,,,
ZCTA5 12062,,,64531.0,,,,
ZCTA5 12063,,,57159.0,,,,
ZCTA5 12064,,,50268.0,,,,
ZCTA5 12065,,,75875.0,,,,
ZCTA5 12066,,,61902.0,,,,
ZCTA5 12067,,,65806.0,,,,
ZCTA5 12068,,,55781.0,,,,
ZCTA5 12069,,,50921.0,,,,
ZCTA5 12070,,,66221.0,,,,
ZCTA5 12071,,,49375.0,,,,
ZCTA5 12072,,,55000.0,,,,
ZCTA5 12074,,,70750.0,,,,
ZCTA5 12075,,,66772.0,,,,
ZCTA5 12076,,,55054.0,,,,
ZCTA5 12077,,,75802.0,,,,
ZCTA5 12078,,,38715.0,,,,
ZCTA5 12083,,,44234.0,,,,
ZCTA5 12084,,,74929.0,,,,
ZCTA5 12085,,,41293.0,,,,
ZCTA5 12086,,,55724.0,,,,
ZCTA5 12087,,,44402.0,,,,
ZCTA5 12089,,,47250.0,,,,
ZCTA5 12090,,,51742.0,,,,
ZCTA5 12092,,,39038.0,,,,
ZCTA5 12093,,,51875.0,,,,
ZCTA5 12094,,,53939.0,,,,
ZCTA5 12095,,,42477.0,,,,
ZCTA5 12106,,,69028.0,,,,
ZCTA5 12108,,,43618.0,,,,
ZCTA5 12110,,,74421.0,,,,
ZCTA5 12115,,,79028.0,,,,
ZCTA5 12116,,,47500.0,,,,
ZCTA5 12117,,,54911.0,,,,
ZCTA5 12118,,,61303.0,,,,
ZCTA5 12120,,,59716.0,,,,
ZCTA5 12121,,,71941.0,,,,
ZCTA5 12122,,,47589.0,,,,
ZCTA5 12123,,,56804.0,,,,
ZCTA5 12124,,,69488.0,,,,
ZCTA5 12125,,,48281.0,,,,
ZCTA5 12130,,,56625.0,,,,
ZCTA5 12131,,,18125.0,,,,
ZCTA5 12132,,,44917.0,,,,
ZCTA5 12134,,,49141.0,,,,
ZCTA5 12136,,,86250.0,,,,
ZCTA5 12137,,,69271.0,,,,
ZCTA5 12138,,,58102.0,,,,
ZCTA5 12139,,,38750.0,,,,
ZCTA5 12140,,,74853.0,,,,
ZCTA5 12143,,,63008.0,,,,
ZCTA5 12144,,,58974.0,,,,
ZCTA5 12147,,,65000.0,,,,
ZCTA5 12148,,,104160.0,,,,
ZCTA5 12149,,,41691.0,,,,
ZCTA5 12150,,,50543.0,,,,
ZCTA5 12151,,,88625.0,,,,
ZCTA5 12153,,,86055.0,,,,
ZCTA5 12154,,,71071.0,,,,
ZCTA5 12155,,,47150.0,,,,
ZCTA5 12156,,,61406.0,,,,
ZCTA5 12157,,,61840.0,,,,
ZCTA5 12158,,,74097.0,,,,
ZCTA5 12159,,,84387.0,,,,
ZCTA5 12160,,,61875.0,,,,
ZCTA5 12161,,,116087.0,,,,
ZCTA5 12164,,,53021.0,,,,
ZCTA5 12165,,,54412.0,,,,
ZCTA5 12166,,,52339.0,,,,
ZCTA5 12167,,,42750.0,,,,
ZCTA5 12168,,,62885.0,,,,
ZCTA5 12169,,,56000.0,,,,
ZCTA5 12170,,,68342.0,,,,
ZCTA5 12172,,,42321.0,,,,
ZCTA5 12173,,,51094.0,,,,
ZCTA5 12174,,,65096.0,,,,
ZCTA5 12175,,,47386.0,,,,
ZCTA5 12176,,,70813.0,,,,
ZCTA5 12177,,,48977.0,,,,
ZCTA5 12180,,,44880.0,,,,
ZCTA5 12182,,,44623.0,,,,
ZCTA5 12183,,,54327.0,,,,
ZCTA5 12184,,,72048.0,,,,
ZCTA5 12185,,,62656.0,,,,
ZCTA5 12186,,,82623.0,,,,
ZCTA5 12187,,,50795.0,,,,
ZCTA5 12188,,,66896.0,,,,
ZCTA5 12189,,,44405.0,,,,
ZCTA5 12190,,,46458.0,,,,
ZCTA5 12192,,,53229.0,,,,
ZCTA5 12193,,,66307.0,,,,
ZCTA5 12194,,,37750.0,,,,
ZCTA5 12195,,,87569.0,,,,
ZCTA5 12196,,,91274.0,,,,
ZCTA5 12197,,,43804.0,,,,
ZCTA5 12198,,,71034.0,,,,
ZCTA5 12202,,,30254.0,,,,
ZCTA5 12203,,,53369.0,,,,
ZCTA5 12204,,,48649.0,,,,
ZCTA5 12205,,,63537.0,,,,
ZCTA5 12206,,,24950.0,,,,
ZCTA5 12207,,,14110.0,,,,
ZCTA5 12208,,,54826.0,,,,
ZCTA5 12209,,,56042.0,,,,
ZCTA5 12210,,,35684.0,,,,
ZCTA5 12211,,,92762.0,,,,
ZCTA5 12222,,,,,,,
ZCTA5 12302,,,64782.0,,,,
ZCTA5 12303,,,61045.0,,,,
ZCTA5 12304,,,41294.0,,,,
ZCTA5 12305,,,28393.0,,,,
ZCTA5 12306,,,56782.0,,,,
ZCTA5 12307,,,28792.0,,,,
ZCTA5 12308,,,38895.0,,,,
ZCTA5 12309,,,88834.0,,,,
ZCTA5 12401,,,49503.0,,,,
ZCTA5 12404,,,53173.0,,,,
ZCTA5 12405,,,34661.0,,,,
ZCTA5 12406,,,27679.0,,,,
ZCTA5 12407,,,12404.0,,,,
ZCTA5 12409,,,56767.0,,,,
ZCTA5 12410,,,53654.0,,,,
ZCTA5 12411,,,56275.0,,,,
ZCTA5 12412,,,52529.0,,,,
ZCTA5 12413,,,41375.0,,,,
ZCTA5 12414,,,46675.0,,,,
ZCTA5 12416,,,26484.0,,,,
ZCTA5 12417,,,29779.0,,,,
ZCTA5 12418,,,40500.0,,,,
ZCTA5 12419,,,76528.0,,,,
ZCTA5 12420,,,96047.0,,,,
ZCTA5 12421,,,72727.0,,,,
